id,bus_code,direction,name,deviation_seconds,updated_at,scheduled_timestamp,our_snapshot_time
1a01ca85-de39-4457-a6d4-38b8a77e9378,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T07:55:00Z,2026-05-21T08:38:46
5b714006-9ddc-47c1-90bf-c6454817181a,1501,Dijon (Bus Station),Florence - Dijon,,,2026-05-21T08:20:00Z,2026-05-21T08:38:46
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,1981.0,2026-05-21T06:41:04Z,2026-05-21T08:55:00Z,2026-05-21T08:38:46
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,0.0,2026-05-21T06:07:53Z,2026-05-21T09:15:00Z,2026-05-21T08:38:46
3c5f5228-764b-40fc-80fd-8c238e8dc8a2,492,Munich central bus station,Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T09:35:00Z,2026-05-21T08:38:46
f0ed062a-f868-465c-972a-c54891cc11d6,798,Marseille (Saint-Charles),Marseille - Milan,0.0,2026-05-21T06:20:09Z,2026-05-21T09:40:00Z,2026-05-21T08:38:46
f20e5a09-2197-47c0-b468-edeef1e88498,1922,Bucharest (bus station Militari),Bucharest - Bordeaux,879.0,2026-05-21T06:28:42Z,2026-05-21T10:05:00Z,2026-05-21T08:38:46
ae5126ef-9227-4cc9-b04f-93e8f9379cf2,482,Montpellier (Sabines),Venice - Montpellier,0.0,2026-05-21T04:04:28Z,2026-05-21T10:30:00Z,2026-05-21T08:38:46
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T08:38:46
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,,,2026-05-21T11:30:00Z,2026-05-21T08:38:46
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,,,2026-05-21T12:25:00Z,2026-05-21T08:38:46
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-20T09:12:52Z,2026-05-21T12:30:00Z,2026-05-21T08:38:46
1a01ca85-de39-4457-a6d4-38b8a77e9378,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T07:55:00Z,2026-05-21T08:48:47
5b714006-9ddc-47c1-90bf-c6454817181a,1501,Dijon (Bus Station),Florence - Dijon,,,2026-05-21T08:20:00Z,2026-05-21T08:48:47
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,2289.0,2026-05-21T06:51:09Z,2026-05-21T08:55:00Z,2026-05-21T08:48:47
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,0.0,2026-05-21T06:07:53Z,2026-05-21T09:15:00Z,2026-05-21T08:48:47
3c5f5228-764b-40fc-80fd-8c238e8dc8a2,492,Munich central bus station,Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T09:35:00Z,2026-05-21T08:48:47
f0ed062a-f868-465c-972a-c54891cc11d6,798,Marseille (Saint-Charles),Marseille - Milan,0.0,2026-05-21T06:20:09Z,2026-05-21T09:40:00Z,2026-05-21T08:48:47
f20e5a09-2197-47c0-b468-edeef1e88498,1922,Bucharest (bus station Militari),Bucharest - Bordeaux,0.0,2026-05-21T06:46:33Z,2026-05-21T10:05:00Z,2026-05-21T08:48:47
ae5126ef-9227-4cc9-b04f-93e8f9379cf2,482,Montpellier (Sabines),Venice - Montpellier,0.0,2026-05-21T06:48:21Z,2026-05-21T10:30:00Z,2026-05-21T08:48:47
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T08:48:47
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,,,2026-05-21T11:30:00Z,2026-05-21T08:48:47
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,,,2026-05-21T12:25:00Z,2026-05-21T08:48:47
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-20T09:12:52Z,2026-05-21T12:30:00Z,2026-05-21T08:48:47
5b714006-9ddc-47c1-90bf-c6454817181a,1501,Dijon (Bus Station),Florence - Dijon,0.0,2026-05-21T06:53:28Z,2026-05-21T08:20:00Z,2026-05-21T08:58:47
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,2289.0,2026-05-21T06:51:09Z,2026-05-21T08:55:00Z,2026-05-21T08:58:47
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,0.0,2026-05-21T06:07:53Z,2026-05-21T09:15:00Z,2026-05-21T08:58:47
3c5f5228-764b-40fc-80fd-8c238e8dc8a2,492,Munich central bus station,Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T09:35:00Z,2026-05-21T08:58:47
f0ed062a-f868-465c-972a-c54891cc11d6,798,Marseille (Saint-Charles),Marseille - Milan,0.0,2026-05-21T06:20:09Z,2026-05-21T09:40:00Z,2026-05-21T08:58:47
f20e5a09-2197-47c0-b468-edeef1e88498,1922,Bucharest (bus station Militari),Bucharest - Bordeaux,0.0,2026-05-21T06:46:33Z,2026-05-21T10:05:00Z,2026-05-21T08:58:47
ae5126ef-9227-4cc9-b04f-93e8f9379cf2,482,Montpellier (Sabines),Venice - Montpellier,0.0,2026-05-21T06:59:43Z,2026-05-21T10:30:00Z,2026-05-21T08:58:47
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T08:58:47
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,,,2026-05-21T11:30:00Z,2026-05-21T08:58:47
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,,,2026-05-21T12:25:00Z,2026-05-21T08:58:47
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-20T09:12:52Z,2026-05-21T12:30:00Z,2026-05-21T08:58:47
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T08:58:47
5b714006-9ddc-47c1-90bf-c6454817181a,1501,Dijon (Bus Station),Florence - Dijon,0.0,2026-05-21T06:53:28Z,2026-05-21T08:20:00Z,2026-05-21T09:08:47
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,2144.0,2026-05-21T07:04:25Z,2026-05-21T08:55:00Z,2026-05-21T09:08:47
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,0.0,2026-05-21T06:07:53Z,2026-05-21T09:15:00Z,2026-05-21T09:08:47
3c5f5228-764b-40fc-80fd-8c238e8dc8a2,492,Munich central bus station,Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T09:35:00Z,2026-05-21T09:08:47
f0ed062a-f868-465c-972a-c54891cc11d6,798,Marseille (Saint-Charles),Marseille - Milan,0.0,2026-05-21T06:20:09Z,2026-05-21T09:40:00Z,2026-05-21T09:08:47
f20e5a09-2197-47c0-b468-edeef1e88498,1922,Bucharest (bus station Militari),Bucharest - Bordeaux,0.0,2026-05-21T06:46:33Z,2026-05-21T10:05:00Z,2026-05-21T09:08:47
ae5126ef-9227-4cc9-b04f-93e8f9379cf2,482,Montpellier (Sabines),Venice - Montpellier,0.0,2026-05-21T06:59:43Z,2026-05-21T10:30:00Z,2026-05-21T09:08:47
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T09:08:47
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,,,2026-05-21T11:30:00Z,2026-05-21T09:08:47
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,,,2026-05-21T12:25:00Z,2026-05-21T09:08:47
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-20T09:12:52Z,2026-05-21T12:30:00Z,2026-05-21T09:08:47
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T09:08:47
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T09:08:47
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T09:08:47
5b714006-9ddc-47c1-90bf-c6454817181a,1501,Dijon (Bus Station),Florence - Dijon,0.0,2026-05-21T06:53:28Z,2026-05-21T08:20:00Z,2026-05-21T09:18:48
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,2144.0,2026-05-21T07:04:25Z,2026-05-21T08:55:00Z,2026-05-21T09:18:48
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,0.0,2026-05-21T06:07:53Z,2026-05-21T09:15:00Z,2026-05-21T09:18:48
3c5f5228-764b-40fc-80fd-8c238e8dc8a2,492,Munich central bus station,Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T09:35:00Z,2026-05-21T09:18:48
f0ed062a-f868-465c-972a-c54891cc11d6,798,Marseille (Saint-Charles),Marseille - Milan,0.0,2026-05-21T06:20:09Z,2026-05-21T09:40:00Z,2026-05-21T09:18:48
f20e5a09-2197-47c0-b468-edeef1e88498,1922,Bucharest (bus station Militari),Bucharest - Bordeaux,0.0,2026-05-21T06:46:33Z,2026-05-21T10:05:00Z,2026-05-21T09:18:48
ae5126ef-9227-4cc9-b04f-93e8f9379cf2,482,Montpellier (Sabines),Venice - Montpellier,0.0,2026-05-21T07:10:56Z,2026-05-21T10:30:00Z,2026-05-21T09:18:48
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T09:18:48
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,,,2026-05-21T11:30:00Z,2026-05-21T09:18:48
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,,,2026-05-21T12:25:00Z,2026-05-21T09:18:48
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-20T09:12:52Z,2026-05-21T12:30:00Z,2026-05-21T09:18:48
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T09:18:48
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T09:18:48
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T09:18:48
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T02:50:55Z,2026-05-21T13:15:00Z,2026-05-21T09:18:48
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,1407.0,2026-05-21T07:26:30Z,2026-05-21T08:55:00Z,2026-05-21T09:28:48
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,564.0,2026-05-21T07:21:24Z,2026-05-21T09:15:00Z,2026-05-21T09:28:48
3c5f5228-764b-40fc-80fd-8c238e8dc8a2,492,Munich central bus station,Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T09:35:00Z,2026-05-21T09:28:48
f0ed062a-f868-465c-972a-c54891cc11d6,798,Marseille (Saint-Charles),Marseille - Milan,0.0,2026-05-21T07:31:53Z,2026-05-21T09:40:00Z,2026-05-21T09:28:48
f20e5a09-2197-47c0-b468-edeef1e88498,1922,Bucharest (bus station Militari),Bucharest - Bordeaux,0.0,2026-05-21T07:12:27Z,2026-05-21T10:05:00Z,2026-05-21T09:28:48
ae5126ef-9227-4cc9-b04f-93e8f9379cf2,482,Montpellier (Sabines),Venice - Montpellier,0.0,2026-05-21T07:32:18Z,2026-05-21T10:30:00Z,2026-05-21T09:28:48
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T09:28:48
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,,,2026-05-21T11:30:00Z,2026-05-21T09:28:48
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,,,2026-05-21T12:25:00Z,2026-05-21T09:28:48
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T07:30:00Z,2026-05-21T12:30:00Z,2026-05-21T09:28:48
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T09:28:48
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T09:28:48
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T09:28:48
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T02:50:55Z,2026-05-21T13:15:00Z,2026-05-21T09:28:48
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T09:28:48
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T09:28:48
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,1458.0,2026-05-21T07:39:26Z,2026-05-21T08:55:00Z,2026-05-21T09:38:48
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,564.0,2026-05-21T07:21:24Z,2026-05-21T09:15:00Z,2026-05-21T09:38:48
3c5f5228-764b-40fc-80fd-8c238e8dc8a2,492,Munich central bus station,Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T09:35:00Z,2026-05-21T09:38:48
f0ed062a-f868-465c-972a-c54891cc11d6,798,Marseille (Saint-Charles),Marseille - Milan,360.0,2026-05-21T07:42:01Z,2026-05-21T09:40:00Z,2026-05-21T09:38:48
f20e5a09-2197-47c0-b468-edeef1e88498,1922,Bucharest (bus station Militari),Bucharest - Bordeaux,0.0,2026-05-21T07:33:28Z,2026-05-21T10:05:00Z,2026-05-21T09:38:48
ae5126ef-9227-4cc9-b04f-93e8f9379cf2,482,Montpellier (Sabines),Venice - Montpellier,0.0,2026-05-21T07:32:18Z,2026-05-21T10:30:00Z,2026-05-21T09:38:48
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T09:38:48
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,,,2026-05-21T11:30:00Z,2026-05-21T09:38:48
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,,,2026-05-21T12:25:00Z,2026-05-21T09:38:48
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T07:40:18Z,2026-05-21T12:30:00Z,2026-05-21T09:38:48
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T09:38:48
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T09:38:48
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T09:38:48
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T02:50:55Z,2026-05-21T13:15:00Z,2026-05-21T09:38:48
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T09:38:48
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T09:38:48
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T09:38:48
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,1525.0,2026-05-21T07:50:28Z,2026-05-21T08:55:00Z,2026-05-21T09:48:49
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,564.0,2026-05-21T07:21:24Z,2026-05-21T09:15:00Z,2026-05-21T09:48:49
3c5f5228-764b-40fc-80fd-8c238e8dc8a2,492,Munich central bus station,Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T09:35:00Z,2026-05-21T09:48:49
f0ed062a-f868-465c-972a-c54891cc11d6,798,Marseille (Saint-Charles),Marseille - Milan,360.0,2026-05-21T07:42:01Z,2026-05-21T09:40:00Z,2026-05-21T09:48:49
f20e5a09-2197-47c0-b468-edeef1e88498,1922,Bucharest (bus station Militari),Bucharest - Bordeaux,0.0,2026-05-21T07:33:28Z,2026-05-21T10:05:00Z,2026-05-21T09:48:49
ae5126ef-9227-4cc9-b04f-93e8f9379cf2,482,Montpellier (Sabines),Venice - Montpellier,0.0,2026-05-21T07:32:18Z,2026-05-21T10:30:00Z,2026-05-21T09:48:49
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T09:48:49
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,,,2026-05-21T11:30:00Z,2026-05-21T09:48:49
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,,,2026-05-21T12:25:00Z,2026-05-21T09:48:49
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T07:50:33Z,2026-05-21T12:30:00Z,2026-05-21T09:48:49
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T09:48:49
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T09:48:49
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T09:48:49
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T02:50:55Z,2026-05-21T13:15:00Z,2026-05-21T09:48:49
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T09:48:49
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T09:48:49
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T09:48:49
4f21557b-5a82-46ed-b4bd-37fbed1e3455,N506,Brussels-North train station,Genoa - Brussels,,,2026-05-21T13:40:00Z,2026-05-21T09:48:49
efa128ef-716d-41be-a1ef-e894eccb9de4,N718,Florence (Villa Costanza),Bordeaux - Nice - Florence,1525.0,2026-05-21T07:50:28Z,2026-05-21T08:55:00Z,2026-05-21T09:58:49
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,564.0,2026-05-21T07:21:24Z,2026-05-21T09:15:00Z,2026-05-21T09:58:49
3c5f5228-764b-40fc-80fd-8c238e8dc8a2,492,Munich central bus station,Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T09:35:00Z,2026-05-21T09:58:49
f0ed062a-f868-465c-972a-c54891cc11d6,798,Marseille (Saint-Charles),Marseille - Milan,360.0,2026-05-21T07:42:01Z,2026-05-21T09:40:00Z,2026-05-21T09:58:49
f20e5a09-2197-47c0-b468-edeef1e88498,1922,Bucharest (bus station Militari),Bucharest - Bordeaux,0.0,2026-05-21T08:01:41Z,2026-05-21T10:05:00Z,2026-05-21T09:58:49
ae5126ef-9227-4cc9-b04f-93e8f9379cf2,482,Montpellier (Sabines),Venice - Montpellier,1172.0,2026-05-21T07:55:45Z,2026-05-21T10:30:00Z,2026-05-21T09:58:49
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T09:58:49
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,,,2026-05-21T11:30:00Z,2026-05-21T09:58:49
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,,,2026-05-21T12:25:00Z,2026-05-21T09:58:49
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T08:00:33Z,2026-05-21T12:30:00Z,2026-05-21T09:58:49
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T09:58:49
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T09:58:49
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T09:58:49
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T02:50:55Z,2026-05-21T13:15:00Z,2026-05-21T09:58:49
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T09:58:49
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T09:58:49
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T09:58:49
4f21557b-5a82-46ed-b4bd-37fbed1e3455,N506,Brussels-North train station,Genoa - Brussels,,,2026-05-21T13:40:00Z,2026-05-21T09:58:49
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,564.0,2026-05-21T07:21:24Z,2026-05-21T09:15:00Z,2026-05-21T10:08:50
3c5f5228-764b-40fc-80fd-8c238e8dc8a2,492,Munich central bus station,Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T09:35:00Z,2026-05-21T10:08:50
f0ed062a-f868-465c-972a-c54891cc11d6,798,Marseille (Saint-Charles),Marseille - Milan,628.0,2026-05-21T08:04:30Z,2026-05-21T09:40:00Z,2026-05-21T10:08:50
f20e5a09-2197-47c0-b468-edeef1e88498,1922,Bucharest (bus station Militari),Bucharest - Bordeaux,0.0,2026-05-21T08:01:41Z,2026-05-21T10:05:00Z,2026-05-21T10:08:50
ae5126ef-9227-4cc9-b04f-93e8f9379cf2,482,Montpellier (Sabines),Venice - Montpellier,1130.0,2026-05-21T08:06:51Z,2026-05-21T10:30:00Z,2026-05-21T10:08:50
d2b0d73e-2610-4100-9e65-85d24b0ac3af,408,Bolzano South (Stazione FS),Genoa - Bozen,,,2026-05-21T11:25:00Z,2026-05-21T10:08:50
fa3814ca-3a14-4347-b4fb-ac53cfc1ceff,N1138,Lisbon (Oriente),Lisbon - Milan,,,2026-05-21T11:30:00Z,2026-05-21T10:08:50
86e6598a-bb05-4845-af05-909dfcf6ccd4,500,Aprilia,Milan - Genoa/Rome/Aprilia,,,2026-05-21T12:25:00Z,2026-05-21T10:08:50
b9047bf4-7491-45b3-8930-a6d025836322,N456,Marseille (Saint-Antoine),Lublin - Milan - Marseille,0.0,2026-05-21T08:10:52Z,2026-05-21T12:30:00Z,2026-05-21T10:08:50
8360c44c-709c-4eec-8c03-6052aaa40846,494,Bolzano South (Stazione FS),Bolzano - Genoa,,,2026-05-21T12:50:00Z,2026-05-21T10:08:50
55293c86-df32-403a-a5d8-f74f5c649203,495,Como,Como - Milan MXP ✈ - Genoa,,,2026-05-21T13:00:00Z,2026-05-21T10:08:50
9047cdd9-fa83-44da-bc1d-b1f21aec5f57,N719,Paris (Bercy Seine),Paris - Nice - Genova,,,2026-05-21T13:05:00Z,2026-05-21T10:08:50
45b4b229-22e7-4b0a-9b3d-c32c0fe53b30,516,Lyon (Gerland Bus Station),Naples - Lyon,0.0,2026-05-21T02:50:55Z,2026-05-21T13:15:00Z,2026-05-21T10:08:50
20f187ea-20db-437a-816a-562fa2a8c573,798,Milan (Lampugnano bus station),Marseille - Milan,0.0,2026-05-21T06:26:30Z,2026-05-21T13:20:00Z,2026-05-21T10:08:50
96128731-3f0c-4585-9193-39905883a543,510,Rome Tiburtina Bus station,Genoa - Rome,,,2026-05-21T13:25:00Z,2026-05-21T10:08:50
a05c39ba-4ea7-4269-b5f8-16f331718861,474,Savona (Stazione FS),Como - Savona,,,2026-05-21T13:35:00Z,2026-05-21T10:08:50
4f21557b-5a82-46ed-b4bd-37fbed1e3455,N506,Brussels-North train station,Genoa - Brussels,,,2026-05-21T13:40:00Z,2026-05-21T10:08:50
dc8c85ab-6221-4d7f-a6a3-0762bc2f8752,501,Avellino,Turin - Naples,564.0,2026-05-21T07:21:24Z,2026-05-21T09:15:00Z,2026-05-21T10:18:50
3c5f5228-764b-40fc-80fd-8c238e8dc8a2,492,Munich central bus station,Munich - Milan- Genoa - Nice Airport ✈,,,2026-05-21T09:35:00Z,2026-05-21T10:18:50
